PermitID,PROJNUM,ProjectID,PermitTypeLUID,PermitType,PermitNumber,PermitDescriptor,Remark
8631,20160335,19430,2,ODF,2016-740-04015,,
8661,20160338,19472,4,OWRD,LL-1621,,
8662,20160338,19472,97,other,Mulitple,,
8663,20160339,19473,4,OWRD,LL-1621,,
8664,20160339,19473,97,other,Mulitple,,
8665,20160340,19474,4,OWRD,LL-1621,,
8666,20160340,19474,97,other,Mulitple,,
8667,20160341,19475,4,OWRD,LL-1621,,
8668,20160341,19475,97,other,Mulitple,,
8669,20160342,19476,4,OWRD,LL-1621,,
8670,20160342,19476,97,other,Mulitple,,
8564,20160343,19389,1,DSL,55591,RF,
8674,20160344,19479,2,ODF,2015-582-01563,,
8678,20160345,19483,2,ODF,2016-772-01972,,
8679,20160346,19484,2,ODF,2016-582-07056,,
8676,20160347,19481,2,ODF,2017-582-00561,,
8675,20160348,19480,2,ODF,2015-582-12197,,
8677,20160349,19482,2,ODF,2016-582-01278,,
8673,20160350,19471,2,ODF,2015-582-11407,,
8565,20160351,19402,1,DSL,59229,GA,
8650,20160352,19455,1,DSL,55007,RF,
8651,20160352,19455,97,other,2013-00133-1,,
8652,20160352,19455,97,other,Cultural Resources,,
8683,20160353,19487,97,other,N/A,,
8682,20160354,19486,97,other,N/A,,
8680,20160355,19485,97,other,N/A,,
8681,20160355,19485,97,other,N/A,,
8646,20160356,19301,1,DSL,57472-RF,RF,
8647,20160356,19301,3,ACOE,NWP-2012-380,,
8648,20160356,19301,97,other,851-15-000227-PLNG,,
8687,20160357,19489,1,DSL,42104 RF,RF,
8688,20160357,19489,3,ACOE,RGP-4,RGP,
8685,20160359,19445,2,ODF,2016-551-05043,,
8686,20160359,19445,2,ODF,2016-551-11886,,
8658,20160361,19464,2,ODF,2016-531-11200 ,,
8690,20160362,19492,97,other,DEQ NPDES 2300A General Pesticide Permit File # 12,,
8691,20160363,19494,97,other,DEQ NPDES 2300A General Pesticide Permit File # 12,,
8694,20160364,19496,97,other,DEQ NPDES 2300A General Pesticide Permit File # 12,,
8695,20160365,19497,97,other,DEQ NPDES 2300A General Pesticide Permit File # 12,,
8692,20160366,19493,97,other,565-16-001427-PLM,,
8696,20160367,19498,97,other,DEQ NPDES 2300A General Pesticide Permit File # 12,,
8697,20160368,19499,97,other,DEQ NPDES 2300A General Pesticide Permit File # 12,,
8698,20160369,19500,97,other,DEQ NPDES 2300A General Pesticide Permit File # 12,,
8699,20160370,19501,97,other,DEQ NPDES 2300A General Pesticide Permit File # 12,,
8700,20160371,19502,97,other,DEQ NPDES 2300A General Pesticide Permit File # 12,,
8701,20160372,19503,97,other,DEQ NPDES 2300A General Pesticide Permit File # 12,,
8702,20160373,19506,1,DSL,59132,GA,
8703,20160373,19506,2,ODF,2016-511-08929,,
8693,20160376,19495,97,other,001,County,
8706,20160380,19513,2,ODF,PA-02-157,,
8705,20160380,19513,3,ACOE,NWP-2016-26,,
8707,20160380,19513,97,other,2016-16,,
8708,20160381,19514,2,ODF,2014-740-01073,,
8710,20160385,19518,1,DSL,58045,GA,
8711,20160385,19518,2,ODF,2015-781-08473C,,
8709,20160385,19518,3,ACOE,NWP-2002-439/1,,
8712,20160387,19516,2,ODF,2015-952-08324,,
8713,20160388,19522,97,other,2015-229,,
8714,20160389,19523,2,ODF,201695207993,,
8715,20160392,19525,1,DSL,57579-RF,RF,
8716,20160392,19525,3,ACOE,NWP-2015-104,NWP,
8717,20160392,19525,97,other,FPD 16-02,,
8551,20160393,19359,97,other,n/a,,
8550,20160393,19359,97,other,n/a,,
8684,20160394,19488,97,other,01-222,GA,
8718,20160395,19526,1,DSL,59413,RF,
8719,20160395,19526,97,other,FPD 17_03,,
8721,20160397,19535,1,DSL,56779-NP Waterway,GA,
8720,20160397,19535,3,ACOE,NWP-2014-318,,
8723,20160398,19536,1,DSL,57351-FP,RF,
8728,20160398,19536,2,ODF,2015-740-02833,,
8729,20160398,19536,2,ODF,2016-740-08482,,
8727,20160398,19536,3,ACOE,NWP-2010-239/1,,
8732,20160399,19538,1,DSL,57351-FP,RF,
8734,20160399,19538,2,ODF,2015-740-02833,,
8735,20160399,19538,2,ODF,2016-740-08482,,
8733,20160399,19538,3,ACOE,NWP-2010-239/1,,
8634,20160400,19441,1,DSL,59044-RP,RP,
8635,20160400,19441,2,ODF,2016-740-09220,,
8633,20160400,19441,3,ACOE,NWP-2016-173,,
8641,20160402,19451,1,DSL,"57200, 57198",GA,
8736,20160405,19542,97,other,n/a,,
8704,20160407,19507,97,other,Land Use ZDO 703.06C & 704.03F,,
8649,20160408,19454,4,OWRD,T-8379,,
8731,20160412,19537,1,DSL,42104,RF,
8730,20160412,19537,3,ACOE,RGP - 4,,
8740,20160414,19559,1,DSL,57524,RF,
8741,20160415,19563,3,ACOE,NWP13,,
8737,20160421,19547,2,ODF,2016-551-05150,,
8738,20160421,19547,97,other,PA-02-0155 and PA-02-0156,,
8739,20160421,19547,97,other,20579,,
8742,20160422,19576,97,other,PA15-05529,,
8743,20160425,19578,97,other,2015-158,,
8744,20160426,19579,1,DSL,53892,GA,
8745,20160426,19579,97,other,PA-06-0108,,
8746,20160436,19586,97,other,Type 1 Permit,,
8750,20170003,19598,1,DSL,59984,RF,
8751,20170003,19598,97,other,FPD17-03,,
8752,20170007,19604,2,ODF,2015-982-07751,,
8748,20170018,19595,1,DSL,58318,GA,
8747,20170018,19595,2,ODF,"2015-982-12016, 12465, 12514, 12499",,
8749,20170018,19595,3,ACOE,NWp-2015-341,,
8754,20170030,19620,97,other,on file with ODA,,
8756,20170033,19633,97,other,AG-L1012647CPA,,
8753,20170037,19616,1,DSL,Removal/ Fill Permit 59451-RF,59451,
8757,20170038,19637,2,ODF,2017-982-06960,,
8758,20170042,19642,2,ODF,2017-974-00097,,
8759,20170042,19642,2,ODF,2015-974-00258,,
8761,20170045,19643,2,ODF,2015-952-08412,,
8760,20170048,19645,97,other,AG-L0160037CPO,,
8755,20170050,19626,97,other,FPDP 140038,,
8762,20170052,19650,97,other,GEN23,,
8763,20170056,19658,1,DSL,58773,GA,
8764,20170056,19658,97,other,20420,STP,
8765,20170056,19658,97,other,"CFO-16-01, Amendment #1",CHTR,
8766,20170056,19658,97,other,PA-01-0074,FP,
8771,20170057,19660,2,ODF,2017-581-00385,,
8772,20170060,19663,97,other,6432.1301 ,,
8767,20170061,19659,1,DSL,60217-RF,RF,
8768,20170061,19659,3,ACOE,NWP-2017-229,,
8769,20170061,19659,97,other,NWP-2017-229,,
8770,20170061,19659,97,other,509-PA17-05272,,
8775,20170064,19673,3,ACOE,NWP-2017-70,,
8774,20170065,19670,2,ODF,NOAP ID: 2017-532-08022,,
8773,20170065,19670,2,ODF,NOAP ID: 2017-531-08030,,
8782,20170073,19684,2,ODF,2017-974-06313,,
8776,20170074,19683,3,ACOE,USFS ARBO 0612-073-17; GP42104-FR/ACE RGP4-,,
8781,20170074,19683,97,other,16-0784,,
8780,20170074,19683,97,other,Lower Boulder Creek Culvert Replacement Decision M,,
8779,20170074,19683,97,other,85929,,
8777,20170074,19683,97,other,PA-01-0096,,
8778,20170074,19683,97,other,21194,,
8785,20170075,19677,2,ODF,2015 582 09621,,
8786,20170075,19677,97,other,9S 1E 18-100,,
8784,20170078,19687,97,other,LU-16-0056,,
8787,20170080,19697,3,ACOE,NWP-2016-364,,
8789,20170084,19696,1,DSL,58768-RF,RF,
8791,20170087,19708,1,DSL,58386,RF,
8790,20170087,19708,3,ACOE,NWP-2010-535,,
8792,20170087,19708,97,other,124472,,
8794,20170088,19707,1,DSL,GP-42104-RF,RF,
8793,20170088,19707,3,ACOE,(RGP4)  NWP-2017-184-1,,
8795,20170092,19712,1,DSL,59593,RF,
8796,20170092,19712,3,ACOE,59593,RF,
8798,20170092,19712,97,other,PA-08-0029,,
8797,20170092,19712,97,other,125383,,
8799,20170095,19721,2,ODF,2017-952-07060,,
8807,20170102,19730,97,other,City Land Use,,
8808,20170103,19732,97,other,NA,,
8810,20170104,19731,1,DSL,60399,NP,
8811,20170104,19731,2,ODF,2077100153,,
8809,20170104,19731,3,ACOE,NWP-2017-370,NP,
8812,20170104,19731,97,other,DEQLUC,,
8814,20170104,19731,97,other,2016-409,,
8813,20170104,19731,97,other,2016-409,,
8800,20170105,19727,97,other,09-0935,,
8801,20170105,19727,97,other,CCA-1731,,
8822,20170106,19734,1,DSL,60058,RF,
8823,20170106,19734,2,ODF,09-0025,PA,
8820,20170106,19734,97,other,29124,SHPO,
8821,20170106,19734,97,other,17-007,FPD,
8825,20170107,19737,2,ODF,2017-552-09141,NOAP,
8826,20170107,19737,97,other,42104/RGP-04,,
8827,20170107,19737,97,other,Unknown,,
8828,20170107,19737,97,other,OCVZ-OR17-298-AC,,
8816,20170111,19729,1,DSL,59282,NP,
8817,20170111,19729,2,ODF,2016-7100092,,
8815,20170111,19729,3,ACOE,NWP-2016-376,NP,
8819,20170111,19729,97,other,2016-409,,
8818,20170111,19729,97,other,8216,,
8802,20170112,19728,1,DSL,59286-NP,NP,
8803,20170112,19728,2,ODF,71-00092,,
8804,20170112,19728,3,ACOE,NWP-2016-373,NP,
8805,20170112,19728,97,other,2016-409,,
8806,20170112,19728,97,other,2013-15,,
8824,20170113,19735,97,other,20150234,,
8830,20170122,19740,1,DSL,57852,RF,
8831,20170122,19740,97,other,PA-06-0112,,
8842,20170123,19745,97,other,ZON2013-01038,,
8844,20170129,19751,1,DSL,42104,RF,
8845,20170129,19751,2,ODF,2017-982-10016,,
8843,20170129,19751,3,ACOE,NWP-999/1,,
8832,20170130,19744,1,DSL,58738,RF,
8833,20170130,19744,3,ACOE,2016-48,,
8834,20170130,19744,97,other,PA-04-0017,,
8836,20170130,19744,97,other,15-0030,,
8835,20170130,19744,97,other,6057-004,,
8846,20170135,19755,1,DSL,58311,RF,
8848,20170137,19757,1,DSL,NPDES 2300-A Pesticide General Permit,GP,
8849,20170137,19757,1,DSL,59023-AA,AA,
8850,20170137,19757,1,DSL,60249-AA,AA,
8855,20170142,19762,1,DSL,50888,RF,
8861,20170148,19773,2,ODF,2017-552-05663,,
8862,20170150,19774,2,ODF,2016-553-12874,,
8856,20170162,19763,1,DSL,56821,RF,
8857,20170162,19763,97,other,PA-05-0028,,
8866,20170163,19784,97,other,R2014060404001,,
8870,20170168,19791,3,ACOE,RGP-4,GA,
8871,20170168,19791,97,other,NMFS ARBO 2,GA,
8872,20170168,19791,97,other,USFWS ARBO 2,GA,
8868,20170172,19793,1,DSL,ARBO II,RF,
8867,20170172,19793,3,ACOE,ARBO II,RF,
8869,20170172,19793,97,other,Section 106,GA,
8873,20170173,19797,97,other,AG-L1012647CPA,,
8874,20170173,19797,97,other,AG-L1048993PPA,,
8882,20170176,19801,1,DSL,58318,GA,
8881,20170176,19801,2,ODF,"2015-982-12016, 12465, 12514, 12499",,
8883,20170176,19801,3,ACOE,NWp-2015-341,,
8879,20170177,19800,1,DSL,58318,GA,
8878,20170177,19800,2,ODF,"2015-982-12016, 12465, 12514, 12499",,
8880,20170177,19800,3,ACOE,NWp-2015-341,,
8851,20170178,19758,1,DSL,59465,RF,
8852,20170178,19758,3,ACOE,NWP-2016-499,NWP,
8853,20170178,19758,97,other,NWP-2016-499,,
8902,20170181,19810,2,ODF,2017-974-00097,,
8903,20170181,19810,2,ODF,2015-974-00258,,
8908,20170186,19815,2,ODF,2017-531-07637,,
8909,20170187,19816,2,ODF,2015-531-14216,,
8910,20170188,19817,2,ODF,2010-531-00687,,
8912,20170189,19819,1,DSL,60067,GA,
8914,20170189,19819,2,ODF,2017-711-09541,,
8911,20170189,19819,3,ACOE,2017-130,GA,
8915,20170189,19819,97,other,439-17-00961-ZON,,
8916,20170189,19819,97,other,WQDFC17-0189,,
8913,20170189,19819,97,other,439-17-00961-ZON,,
8901,20170190,19806,97,other,AG-L0160037CPO,,
8925,20170191,19823,2,ODF,2009-531-20462,,
8927,20170192,19824,2,ODF,2006-531-20854,,
8930,20170196,19828,2,ODF,2003-531-20321,,
8932,20170198,19829,2,ODF,2003-531-20671,,
8934,20170199,19830,2,ODF,2003-531-20291,,
8935,20170200,19831,2,ODF,2014-952-00103,,
8945,20170207,19842,1,DSL,56416,GA,
8944,20170207,19842,3,ACOE,NWP-2005-274/1,,
8947,20170208,19843,1,DSL,42104-GP,GP,
8946,20170208,19843,3,ACOE,NWP-2007-999/1,,
8949,20170209,19844,1,DSL,42104-GP,GP,
8948,20170209,19844,3,ACOE,NWP-2007-999/1,,
8951,20170210,19845,1,DSL,42104-GP,GP,
8950,20170210,19845,3,ACOE,NWP-2007-999/1,,
8952,20170211,19846,2,ODF,2017-740-02859,,
8955,20170213,19848,2,ODF,Cooperative Agreement,ga,
8956,20170213,19848,2,ODF,314.21308,GA,
8953,20170213,19848,3,ACOE,NWP-2017-241,GA,
8954,20170213,19848,97,other,Cooperative Agreement,GA,
8923,20170214,19818,1,DSL,58907-RF,RF,
8921,20170214,19818,3,ACOE,NWP-2016-121-1,,
8922,20170214,19818,97,other,ZO434-17-FFE,,
8957,20170215,19849,1,DSL,59118,GP,
8958,20170215,19849,3,ACOE,2016-214,NWP,
8960,20170215,19849,97,other,PA-01-0089,,
8959,20170215,19849,97,other,FPD 18-02,,
8962,20170216,19850,2,ODF,2017-531-11176 ,,
8965,20170218,19852,2,ODF,2016-952-10369,,
8971,20170219,19855,1,DSL,42104-GP Renewal,GP,
8969,20170219,19855,3,ACOE,NWP-2007-999/1,,
8968,20170219,19855,97,other,NWP-2013-9664,,
8970,20170219,19855,97,other,Z0258-16-FFE,,
8943,20170221,19832,1,DSL,42104-GP Renewal,GP,
8942,20170221,19832,3,ACOE,NWP-2007-999/1,RF,
8967,20170221,19832,97,other,NWP-2013-9664,,
8941,20170221,19832,97,other,Z0285-16-FFE,,
8974,20170222,19858,2,ODF,2015-781-09971,,
8972,20170223,19856,1,DSL,60367-RF,RF,
8973,20170223,19856,3,ACOE,"APP0060367,  17-1121",,
8975,20170228,19861,97,other,programaticGP42104,,
8976,20170229,19862,3,ACOE,NWP-2016-244,,
8977,20170229,19862,3,ACOE,NWP-2007-999/1,GA,
8997,20170231,19878,3,ACOE,RGP-4,42104 RF,
8978,20170232,19864,97,other,AG-L0160037CPO,,
8998,20170236,19879,2,ODF,2017-740-02272,,
8999,20170237,19880,2,ODF,2017-740-08353,,
8987,20170241,19872,2,ODF,2017-772-08201,,
8985,20170242,19870,2,ODF,2017-582-03800,,
8984,20170243,19868,2,ODF,2017-582-04116,,
8986,20170244,19871,2,ODF,2015-552-05654,,
8979,20170245,19866,97,other,LUD17-87,,
9006,20170247,19835,3,ACOE,NWP-20156-244,,
9009,20170247,19835,97,other,Oregon DEQ letter 5/19/2016,,
9008,20170247,19835,97,other,USFS Decision Memo 4/22/16,,
9007,20170247,19835,97,other,FS-0618-041-16,,
9004,20170247,19835,97,other,14-24-15,,
9005,20170247,19835,97,other,File Code 2350,,
9019,20170248,19890,2,ODF,341-18-61,,
9021,20170249,19589,1,DSL,57944-FP,GP,
9022,20170251,19892,2,ODF,341-16-39,,
9024,20170253,19894,2,ODF,341-17-03,,
9023,20170254,19893,97,other,509-PA16-05806,,
9020,20170255,19891,2,ODF,341-16-21,,
8890,20170256,19805,1,DSL,57055-RF,RF,
8895,20170256,19805,3,ACOE,214 264,,
8892,20170256,19805,97,other,2014-00264,,
8899,20170256,19805,97,other,2015-0202,,
8897,20170256,19805,97,other,439-15-00079-ZON_FP,,
8893,20170256,19805,97,other,PA-15-0041,,
9028,20170258,19896,1,DSL,N/A,RF,
9027,20170258,19896,3,ACOE,N/A,,
9030,20170260,19900,1,DSL,54549-RF,RF,
9029,20170260,19900,3,ACOE,NWP-2013-296,,
9037,20170261,19902,1,DSL,57058-RF,RF,
9038,20170261,19902,3,ACOE,214-469,,
9039,20170261,19902,97,other,2014-00469,,
9042,20170261,19902,97,other,2015-0203,,
9041,20170261,19902,97,other,439-15-00078-ZON-FP,,
9040,20170261,19902,97,other,PA-15-0042,,
9043,20170262,19545,2,ODF,201551100365,,
9044,20170263,19903,2,ODF,201653106911,,
9045,20170264,19904,2,ODF,201751104211,,
9046,20170265,19905,2,ODF,201551100365,,
9047,20170266,19906,2,ODF,201551100365,,
9048,20170267,19907,2,ODF,201651107088,,
9025,20170268,19895,1,DSL,N/A,RF,
9026,20170268,19895,3,ACOE,N/A,,
9051,20170269,19898,1,DSL,N/A,RF,
9050,20170269,19898,3,ACOE,N/A,,
9056,20170270,19912,1,DSL,54549-RF,RF,
9055,20170270,19912,3,ACOE,NWP-2013-296,,
9058,20170271,19913,1,DSL,54549-RF,RF,
9057,20170271,19913,3,ACOE,NWP-2013-296,,
9061,20170275,19919,1,DSL,58897-RF,RF,
9060,20170275,19919,3,ACOE,NWP-2015-471,,
9062,20170275,19919,4,OWRD,T-11986,,
9067,20170275,19919,97,other,851-16-000089-PLNG,,
9066,20170275,19919,97,other,851-16-000311-PLNG,,
9065,20170275,19919,97,other,851-16-000265-PLNG,,
9063,20170275,19919,97,other,PA-01-0026,,
9064,20170275,19919,97,other,21212,,
8904,20170277,19790,2,ODF,2014-952-00048,,
8988,20170279,19875,3,ACOE,NWP-2013-292,,
8992,20170279,19875,97,other,851-15-000339,,
8993,20170279,19875,97,other,AP1946,,
8994,20170279,19875,97,other,MB79214B-1,,
8990,20170279,19875,97,other,ZP-15-45,,
8989,20170279,19875,97,other,PW-15-08,,
8995,20170279,19875,97,other,124574,,
8991,20170279,19875,97,other,NA,,
9052,20170280,19910,1,DSL,58812-RF,RF,
9053,20170280,19910,3,ACOE,NWP-2016-97,,
8918,20170281,19539,1,DSL,56983,RF,
8917,20170281,19539,3,ACOE,NWP-2013-261,,
8919,20170281,19539,97,other,PA-17-0012,,
8920,20170281,19539,97,other,14-1482,,
9059,20170283,19914,97,other,509-PA16-05356,,
9054,20170284,19911,97,other,509-PA15-05827,,
9068,20170290,19922,2,ODF,2016-531-09147,,
9070,20170291,19931,97,other,AG-L1002815CPO,,
9077,20170292,19940,1,DSL,x,RF,
9078,20170292,19940,97,other,15-0884,SHPO,
9081,20170299,19929,1,DSL,60422,RF,
9080,20170299,19929,3,ACOE,NWP-2017-97/1,,
9082,20170299,19929,97,other,2017-217,,
9083,20170300,19947,1,DSL,60520AA,GA,
9084,20170301,19951,2,ODF,2017-730-05084,,
9079,20170302,19945,97,other,439-16-02250-ZON,,
9087,20170304,19956,2,ODF,2017-730-09760,,
9088,20170305,19957,2,ODF,2016-730-03456,,
9091,20170307,19960,2,ODF,2017-730-02476,,
9093,20170308,19962,2,ODF,2017-730-02477,,
9094,20170309,19933,2,ODF,2014-952-00049,,
9095,20170310,19934,2,ODF,2017-952-05698,,
9096,20170311,19935,2,ODF,2012-952-0061C,,
9097,20170312,19936,2,ODF,2016-952-13191C,,
9098,20170313,19937,2,ODF,2017-952-06177,,
9099,20170314,19938,2,ODF,2013-952-00061,,
9092,20170315,19961,2,ODF,2017-553-09285,,
9100,20170316,19964,2,ODF,2017-551-09826,,
9101,20170320,19965,2,ODF,2017-730-07282,,
9105,20170321,19970,2,ODF,2016-740-08606,,
9106,20170321,19970,2,ODF,2016-730-08680,,
9107,20170322,19971,2,ODF,2017-730-07282,,
9108,20170323,19972,2,ODF,2017-730-07282,,
9109,20170325,19974,2,ODF,2016-740-08606,,
9112,20170326,19978,2,ODF,2017-730-07282,,
9113,20170327,19979,2,ODF,2016-740-10348,rf,
9085,20170330,19952,2,ODF,2017-740-08037,rf,
9114,20170331,19980,2,ODF,2017-740-10459,,
9116,20170332,19981,2,ODF,2016-740-10651,,
9118,20170333,19982,2,ODF,2016-740-02832,,
9120,20170334,19984,2,ODF,2016-740-02928,,
9121,20170335,19985,2,ODF,2016-740-01615,,
9102,20170336,19967,1,DSL,41248,RF,
9103,20170336,19967,3,ACOE,NWP 2012 512,,
9104,20170336,19967,97,other,PA-05-0022,,
9122,20170337,19987,2,ODF,2016-740-06864,,
9123,20170338,19989,2,ODF,2016-740-09309,,
9125,20170340,19992,2,ODF,2016-740-08606,,
9126,20170341,19993,2,ODF,2017-730-07282,,
9127,20170342,19994,2,ODF,2017-740-08606,,
9128,20170343,19995,2,ODF,2016-730-08680,,
9129,20170344,19996,2,ODF,2017-740-08606,,
9130,20170345,19997,2,ODF,2016-740-08606,,
9111,20170346,19976,2,ODF,2016-730-08680,,
9131,20170347,19998,2,ODF,2017-771-09653 ,,
9132,20170348,19999,2,ODF,2017-772-09108,,
9133,20170349,20000,2,ODF,2017-982-13996C,,
8788,20170350,19701,2,ODF,NOAP ID# 2017-521-08100,,
8783,20170351,19686,2,ODF,NOAP ID# 2017-521-08071,,
9135,20170359,20007,1,DSL,56103,RF,
9137,20170359,20007,2,ODF,2015-952-10347,,
9134,20170359,20007,3,ACOE,NWP 27,,
9136,20170359,20007,97,other,PA-06-0094,,
9139,20170361,20008,1,DSL,56103,RF,
9141,20170361,20008,2,ODF,2015-952-10347,,
9138,20170361,20008,3,ACOE,NWP 27,,
9140,20170361,20008,97,other,PA-06-0094,,
9142,20170362,20009,97,other,NA,,
9146,20170366,20014,97,other,MSF 6118,,
11404,20180001,20079,97,other,851-18-572PLNG,,
9143,20180099,20010,1,DSL,BLM-ARBO II,RF,
9144,20180099,20010,2,ODF,2016-781-11190,,
9145,20180099,20010,97,other,WS16-0564,,
9156,20180101,20178,1,DSL,60107 (Revised),GA,
9158,20180101,20178,2,ODF,2017-781-07374,,
9155,20180101,20178,3,ACOE,NWP-2017-141,,
9157,20180101,20178,97,other,PA-18-0056,,
9159,20180101,20178,97,other,509-PA17-05151,,
8557,20180103,19366,97,other,PA-18-0031,,
9260,20180104,20182,3,ACOE,NWP-2010-353,NWP,
9161,20180105,20180,1,DSL,59414,RF,
9160,20180105,20180,3,ACOE,NWP-2016-474,,
9162,20180105,20180,97,other,30-LUCS-16,,
9164,20180107,20083,3,ACOE,NWP-2014-334,,
9170,20180109,20190,97,other,DOI-BLM-OWA-M050-2017-009-DNA,,
9171,20180109,20190,97,other,20170411,,
9166,20180117,20188,1,DSL,57276-RF,RF,
9167,20180117,20188,3,ACOE,NWP-2015-34,GA,
9168,20180117,20188,97,other,14-2098,GA,
9172,20180118,20196,2,ODF,2018-952-08551,,
9173,20180123,20197,1,DSL,57517,RF,
9230,20180132,20214,1,DSL,57735,RF,
9229,20180132,20214,3,ACOE,NWP 27,,
9232,20180132,20214,97,other,2015-952-10326,,
9231,20180132,20214,97,other,PA-06-0111,,
9069,20180135,19930,97,other,AG-L0172158PPA,,
9294,20180139,20223,97,other,n/a,,
9176,20180140,20202,2,ODF,2017-711-08868,,
9174,20180140,20202,2,ODF,2017-711-08885 (c),,
9177,20180140,20202,2,ODF,2017-711-08847,,
9178,20180140,20202,2,ODF,2017-711-08844,,
9180,20180140,20202,2,ODF,2017-711-08261,,
9182,20180140,20202,2,ODF,2017-711-08059,,
9181,20180140,20202,2,ODF,2017-711-08260,,
9179,20180140,20202,2,ODF,2017-711-08839,,
9175,20180140,20202,2,ODF,2017-711-08884,,
9183,20180141,20203,2,ODF,2017-711-11151 (c),,
9192,20180142,20205,2,ODF,2017-711-02278 (c),,
9219,20180143,20208,2,ODF,2017-711-00608 (c),,
9210,20180144,20210,2,ODF,2017-711-06348 (c),,
9220,20180145,20211,2,ODF,2017-711-08840,,
9233,20180146,20216,2,ODF,2017-711-11146 (c),,
9242,20180147,20217,2,ODF,2017-711-13495,,
9251,20180148,20218,2,ODF,2018-711-02692,,
9261,20180149,20219,2,ODF,2018-711-02059,,
9289,20180150,20220,2,ODF,1,,
9279,20180151,20221,2,ODF,1,,
9301,20180155,20237,97,other,AG-L0160037CPO,,
9303,20180167,20251,2,ODF,2017-771-07228,,
9302,20180167,20251,97,other,TYP217-00004,,
9304,20180168,20252,2,ODF,2015-952-14491,,
9305,20180168,20252,97,other,12M37137,,
9312,20180170,20256,1,DSL,60463,GA,
9314,20180170,20256,3,ACOE,N/A,,
9313,20180170,20256,97,other,N/A,,
9323,20180172,20259,1,DSL,42104,RF,
9321,20180172,20259,2,ODF,2017-046,,
9320,20180172,20259,97,other,2017-0343,,
9322,20180172,20259,97,other,439-17-00532-ZON,,
9319,20180172,20259,97,other,439-17-01297-ZON,,
9324,20180178,20263,2,ODF,2017-952-09094,,
9327,20180180,20265,1,DSL,59069,RF,
9326,20180180,20265,3,ACOE,NWP-2016-392,,
9330,20180180,20265,97,other,CU15-003,,
9331,20180180,20265,97,other,DP-17-070,,
9329,20180180,20265,97,other,ZP-17-136,,
9328,20180180,20265,97,other,2016-00392,,
9332,20180181,20267,97,other,1,,
9334,20180184,20269,1,DSL,59168-RF,RF,
9333,20180184,20269,3,ACOE,NWP-2016-309,,
9335,20180184,20269,97,other,01EOFW00-2016-SLI-0158,,
9336,20180184,20269,97,other,16-0797,,
9337,20180184,20269,97,other,PA-13-0041,,
9338,20180189,20274,97,other,239629,,
9341,20180191,20276,97,other,17-01349-01,,
9342,20180193,20277,2,ODF,2018-552-05532,,
9343,20180194,20278,2,ODF,2018-552-05532,,
9344,20180195,20279,2,ODF,2018-553-08146,,
9345,20180196,20280,2,ODF,2017-553-08196,,
9346,20180197,20281,2,ODF,2017-553-04362,,
9347,20180198,20282,2,ODF,2017-553-02874,,
9348,20180199,20283,2,ODF,2017-552-05575,,
9349,20180200,20284,2,ODF,2018-553-09118,,
9351,20180202,20287,2,ODF,2018-511-09727,,
9350,20180203,20286,97,other,18-1838,,
9353,20180205,20289,1,DSL,BLM-OR120-077-18,GA,
9352,20180205,20289,3,ACOE,BLM-OR120-077-18,GA,
9355,20180206,20290,1,DSL,60336,ga,
9356,20180206,20290,3,ACOE,NWP-2017-277,,
9358,20180211,20293,1,DSL,42104-GP,GA,
9359,20180211,20293,3,ACOE,RGP-4,,
9357,20180211,20293,97,other,439-17-00565-ZON,,
9360,20180212,20294,97,other,439-17-00532-ZON,,
9370,20180213,20298,1,DSL,42104 RF,RF,
9371,20180213,20298,3,ACOE,RGP-4,RGP,
9372,20180213,20298,97,other,217-730-09839,,
9362,20180217,20296,1,DSL,61095,GA,
9363,20180217,20296,2,ODF,2018-7100174,,
9361,20180217,20296,3,ACOE,2018-1560002,NWP,
9367,20180217,20296,3,ACOE,NWP-2018-15,NWP,
9366,20180217,20296,97,other,39550,,
9365,20180217,20296,97,other,2017-951,,
9364,20180217,20296,97,other,2018-0829-NWP-401,,
9377,20180219,20305,2,ODF,PA-01-0101,,
9376,20180219,20305,3,ACOE,NWP-2016-551,JPA,
9300,20180222,20232,1,DSL,56698,GA,
9339,20180224,20275,2,ODF,2016-771-10173,NOAP,
9340,20180224,20275,97,other,20B16-08-01,Open Lette,
9381,20180225,20307,1,DSL,59667,RF,
9383,20180225,20307,2,ODF,2017-511-06882,,
9382,20180225,20307,3,ACOE,NWP 27,,
9380,20180225,20307,97,other,File #21437,,
9379,20180225,20307,97,other,PA-01-0105,,
9378,20180225,20307,97,other,NA,,
9384,20180225,20307,97,other,File #125102,,
9386,20180227,20311,1,DSL,61145,RF,
9389,20180227,20311,2,ODF,PA-09-0027,,
9387,20180227,20311,97,other,FPD-18-005,,
9388,20180227,20311,97,other,LUC-18-038,,
9385,20180230,20309,1,DSL,60272,GA,
9399,20180237,20326,97,other,AG-L1012647CPA,,
9400,20180237,20326,97,other,AG-L1016359PPA,,
9403,20180238,20330,97,other,AG-L0001458CPO,,
9404,20180238,20330,97,other,AG-L1016359PPA,,
8864,20180241,19783,1,DSL,60313,NP,
8865,20180241,19783,2,ODF,2017-772-09630,,
8863,20180241,19783,3,ACOE,NWP-2017-275,,
9296,20180242,20230,1,DSL,41997-RF,RF,
9297,20180242,20230,3,ACOE,NWP-2009-100/2,NWP,
9298,20180242,20230,97,other,N/A,,
